"Sample","Reactor","Time","Phase","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","OD","pH","EC","CODt","CODs","CODb","Ammonium","PHOs","PHOt","Dry_weight","Cell_number"
"20191127R","R",49,"Recycle-50%",0.005779885,0.1310856,0.059311205,0.098228101,0.007182431,0.00453706,0.005425505,0.036206638,0.060109808,0.008749688,0.030576491,0.022041428,0.005834789,0.002076366,0.011944098,0.014669329,0.004921388,0.0160569,0.01633142,0.010681308,0.000464188,0.012118792,0.004552034,0.036101822,0.004042925,0.015807337,0.00706264,0.009653107,0.005210881,0.004147741,0.001417519,0.047202396,0.00370851,0.002181183,9.4834e-05,0.004766658,0.005260794,0.002904916,0.005410532,0.003104567,0.008739706,0.005175942,0.006708261,0.012772648,0.003638632,0.002241078,0.004007986,6.98777e-05,0.000753681,0.007207387,0.002251061,0.001292738,0.001976541,0.001662091,0.003164462,0.001457449,0.00244572,0.003468929,0.000593961,0.002081358,0.003059646,0.003428999,0.001911655,0.025255802,0.003084602,0.003254305,0.003294235,0.003713501,0.006728226,0.0038283,0.001392563,0.001851759,0.00402296,0.003723484,0.000988271,0.00209134,0.003379087,0.002166209,0.03400549,0.002036436,0.347333333,7.7,1584,809,400,409,11.5,64.5006286,72.12034032,NA,1871170179
"20191128R","R",50,"Recycle-50%",0.00697156,0.085902787,0.043529864,0.146642132,0.007490188,0.004268709,0.01891497,0.061193144,0.047504351,0.007560004,0.018710511,0.023457954,0.01322502,0.002084487,0.008467603,0.010766523,0.006652404,0.016611064,0.00764478,0.009529794,0.00035905,0.009509846,0.002697864,0.029447112,0.009484912,0.028609328,0.019867451,0.008627181,0.005774726,0.003894699,0.001909948,0.053687995,0.002837495,0.001934882,1.99472e-05,0.008058685,0.004273696,0.002757706,0.005335887,0.002942218,0.006707259,0.005754779,0.005016731,0.009006179,0.007679687,0.002732772,0.007669714,0.000144617,0.001141979,0.004478155,0.002278972,0.001476096,0.002812561,0.001226755,0.003191558,0.001520977,0.002089473,0.006163697,0.001825172,0.001605753,0.002912297,0.001117045,0.002912297,0.015474071,0.002662956,0.001855093,0.000857731,0.000408918,0.009574675,0.006677338,0.002757706,0.00290731,0.004428287,0.005036678,0.00057847,0.003076862,0.003321215,0.002677917,0.023108877,0.001456148,0.352333333,7.796666667,1720.666667,756,388,368,15,75.87536181,79.35303921,NA,1925026458
"20191129R","R",51,"Recycle-50%",0.031181777,0.09982555,0.085181678,0.088984698,0.006335045,0.002741365,0.025499676,0.039560385,0.034640881,0.006918208,0.018531625,0.024084135,0.011703135,0.003872801,0.008777351,0.010237751,0.006549369,0.011204705,0.021915965,0.014235159,0.000847331,0.007356826,0.008164283,0.04314908,0.00689827,0.022573892,0.014270049,0.009928725,0.004286498,0.003718287,0.001360714,0.028270947,0.001126452,0.001799332,2.99058e-05,0.006031002,0.003917659,0.002890894,0.005393012,0.00256193,0.012430843,0.005407965,0.004291482,0.008273937,0.00452076,0.002467228,0.008134377,0.000368838,0.001410557,0.00622539,0.00565718,0.00156507,0.002377511,0.0014604,0.003922644,0.001699646,0.001614913,0.003763146,0.003284653,0.001819269,0.002043563,0.012849524,0.001869112,0.036978518,0.00195883,0.002661616,0.002591836,0.001644819,0.007511339,0.003877785,0.001664756,0.001824254,0.003479041,0.003259732,0.000558242,0.002058516,0.003214873,0.001729552,0.022982605,0.001649803,0.372333333,7.713333333,1835,865,430,435,16.5,84.80933392,87.71750111,NA,1784820138
"20191202R","R",54,"Recycle-50%",0.008537109,0.064327865,0.114581981,0.131885852,0.007269024,0.002740861,0.025796048,0.031272778,0.044382982,0.006160697,0.016055756,0.016599934,0.009920021,0.002955537,0.00898643,0.00835738,0.012066779,0.011043325,0.061941468,0.01352957,0.000599095,0.008836657,0.007388843,0.041936676,0.005446775,0.025661252,0.014003854,0.002631027,0.005946022,0.002091841,0.001243123,0.035106988,0.00294056,0.000853711,1.49774e-05,0.00482771,0.0012581,0.00221166,0.004982476,0.002715899,0.013160128,0.003195175,0.001657497,0.001782309,0.003025432,0.00123813,0.004278539,0.001293047,0.000883666,0.005611527,0.015581472,0.00127807,0.001972022,0.000868688,0.001832233,0.001098342,0.0009935,0.002286547,0.001687452,0.001123304,0.000743877,0.016644866,0.000848718,0.049475292,0.000604088,0.000813771,0.000778824,0.000818764,0.00389412,0.003020439,0.001143274,0.001118311,0.00160258,0.00158261,0.000514224,0.001522701,0.001228146,0.00095356,0.008527124,0.001128296,0.467333333,7.79,2036.666667,NA,NA,NA,NA,NA,NA,NA,1012261210
"20191203R","R",55,"Recycle-50%",0.004101653,0.068131353,0.112486091,0.071639214,0.005448911,0.003398085,0.007634464,0.017968434,0.048576148,0.005658485,0.016361704,0.004900028,0.004665506,0.001472004,0.010169305,0.00613252,0.024270609,0.008233245,0.129716028,0.012679198,0.000748477,0.00743986,0.007005743,0.041166227,0.001975979,0.010598432,0.005334145,0.004041775,0.00646684,0.002130664,0.000743487,0.03847171,0.006656454,0.000728517,1.99594e-05,0.003572729,0.002100725,0.002160603,0.005059704,0.003388105,0.010279082,0.002095735,0.001561822,0.004381084,0.001372208,0.000868233,0.002534842,0.003502872,0.000558863,0.00646185,0.02714476,0.000848274,0.001172614,0.000863243,0.001661619,0.000943081,0.001267421,0.001581781,0.000623731,0.001202553,0.000918132,0.015727994,0.000953061,0.057991986,0.001002959,0.002100725,0.002504903,0.002968958,0.003053786,0.001771395,0.000788396,0.001192573,0.003308268,0.002474963,0.000424137,0.001387177,0.001696548,0.001132695,0.023257671,0.001052857,0.506,7.726666667,2040,967,450,517,13,182.9691331,95.57394772,NA,1444188252
"20191204R","R",56,"Recycle-50%",0.003584605,0.053983754,0.154841963,0.072780465,0.004947554,0.003120304,0.006669962,0.021597496,0.046095626,0.004248606,0.013764285,0.003524695,0.003419853,0.001028452,0.007828219,0.005761329,0.015506662,0.006894624,0.113564086,0.008597061,0.000394406,0.007683436,0.004757839,0.03748858,0.002376423,0.012246569,0.004822742,0.006934563,0.005721389,0.001642528,0.000594106,0.045676257,0.014493188,0.00082376,1.99699e-05,0.002566138,0.00269095,0.001722408,0.004118801,0.003499733,0.01357457,0.002426348,0.002046919,0.005232126,0.001732393,0.000828753,0.002061897,0.001482768,0.000354467,0.005307013,0.02090354,0.000723911,0.001108332,0.000818768,0.001437836,0.000708933,0.001273084,0.001972032,0.000459309,0.001412874,0.001108332,0.012371381,0.001313024,0.061407582,0.001028452,0.003040424,0.003649507,0.004348456,0.004473268,0.001802288,0.001103339,0.001238137,0.003235131,0.003499733,0.000718918,0.001133294,0.001662498,0.001078377,0.021173134,0.001582618,0.532333333,7.68,2086.666667,NA,NA,NA,NA,NA,NA,NA,2593606400
"20191205R","R",57,"Recycle-50%",0.005521913,0.047153247,0.107175993,0.128206151,0.007572054,0.003067729,0.015423446,0.051158754,0.05294951,0.004878438,0.014939593,0.00426988,0.006165388,0.000833026,0.008933827,0.005297445,0.027015972,0.009093449,0.081302314,0.010190848,0.000309267,0.009213165,0.002484113,0.020002594,0.00533735,0.029335475,0.013029121,0.009512455,0.007631912,0.001735886,0.001167234,0.040439159,0.01596217,0.000828038,2.49409e-05,0.003845885,0.003347067,0.00246416,0.004743757,0.006210282,0.00914333,0.002419266,0.001910472,0.003506689,0.00301286,0.001142293,0.003651346,0.000927801,0.000443948,0.005247563,0.014306095,0.001017588,0.001870567,0.000927801,0.001566288,0.000897872,0.00161617,0.002678652,0.000523759,0.001326855,0.000912837,0.004688887,0.001301914,0.03249798,0.000798108,0.002598841,0.002524018,0.003102647,0.009113401,0.003332103,0.001391702,0.001496453,0.002444207,0.002563924,0.000613546,0.001975318,0.001476501,0.001571276,0.015657891,0.001361773,0.541666667,7.65,2100,NA,NA,NA,NA,NA,NA,0.3,2361166005
"20191206R","R",58,"Recycle-50%",0.00763839,0.054562066,0.107975877,0.134430665,0.009555476,0.002865644,0.031307413,0.048586149,0.046005072,0.004523125,0.014837447,0.005831137,0.007538541,0.001223141,0.009176052,0.005831137,0.030853103,0.009310848,0.073563184,0.011682243,0.000409378,0.009300863,0.003399832,0.016405064,0.007084232,0.037253375,0.017573289,0.006400272,0.006365325,0.00213176,0.001452792,0.02612529,0.015286764,0.000793793,9.98482e-06,0.004233565,0.002356418,0.002416327,0.004837647,0.005047328,0.008527039,0.002705887,0.001617541,0.002336449,0.003399832,0.001068376,0.004413292,0.001088346,0.000569135,0.005002396,0.013010224,0.001093338,0.00194704,0.000813763,0.001342959,0.000923596,0.001188194,0.002860652,0.001103323,0.00113827,0.000589105,0.003869119,0.001008467,0.029020888,0.000549165,0.001857177,0.001932063,0.003130242,0.008412213,0.003439772,0.001317997,0.001158239,0.001617541,0.001787283,0.000454309,0.00227654,0.000963535,0.001507708,0.013015217,0.001178209,0.530333333,7.666666667,2126.666667,950,432,518,7,94.56121695,99.69446167,NA,2612479518
"20191209R","R",61,"Recycle-50%",0.004892368,0.137235912,0.143096769,0.066755861,0.033298055,0.005481449,0.003165063,0.017922042,0.090738448,0.007608131,0.029913335,0.006380047,0.005047126,0.001727305,0.01279504,0.011472104,0.006045569,0.011661808,0.015975079,0.007847757,0.000249611,0.012395663,0.005072088,0.005346659,0.003045249,0.009065857,0.003784097,0.00372419,0.011791605,0.003973801,0.001592516,0.023867766,0.071573346,0.001248053,2.99533e-05,0.002241503,0.002456168,0.002905467,0.009949479,0.002825592,0.009964455,0.002096729,0.001917009,0.0028206,0.001812173,0.00169236,0.003185031,7.98754e-05,0.000738847,0.013019689,0.001707337,0.000544151,0.00085866,0.000848676,0.000718879,0.001362874,0.00065398,0.001996885,0.000349455,0.000958505,0.000309517,0.001093294,0.001103279,0.013898319,0.000359439,0.002650865,0.00394884,0.012036223,0.002735732,0.002406246,0.000693917,0.000703902,0.001148209,0.002580974,0.000893606,0.001073326,0.000579097,0.000928551,0.018246535,0.00103838,0.503666667,7.69,2143.333333,NA,NA,NA,NA,NA,NA,NA,2902981329
"20191210R","R",62,"Recycle-50%",0.006793655,0.140949614,0.118267493,0.081578763,0.041211177,0.005695489,0.012234568,0.032830174,0.072608743,0.007742071,0.027968293,0.008765362,0.005935088,0.001727116,0.010467519,0.012384318,0.007702137,0.014306109,0.014660517,0.011495802,0.000309483,0.011650544,0.005740414,0.003698823,0.004108139,0.019177973,0.008655545,0.005870197,0.011415935,0.004871864,0.001811974,0.015643875,0.056360877,0.001422624,0.000114808,0.002500824,0.002765382,0.003459223,0.010742061,0.002405982,0.00870047,0.001497499,0.001627282,0.002086516,0.002500824,0.00240099,0.004148073,9.48416e-05,0.000923458,0.011036569,0.002076532,0.000653908,0.000878533,0.000963391,0.0007188,0.001931774,0.000454241,0.002420957,0.000653908,0.00062895,0.000264558,0.001043258,0.001148083,0.008905128,0.000324458,0.00302994,0.004192998,0.010552378,0.005181347,0.002920123,0.000803658,0.000878533,0.001173041,0.002785348,0.000599,0.001128116,0.000574041,0.001033274,0.012489143,0.000589016,0.491666667,7.673333333,2123.333333,1108,626,482,9.5,95.88893812,91.12379265,NA,1654422734
"20191211R","R",63,"Recycle-50%",0.019091912,0.167710418,0.076242895,0.033113938,0.05009007,0.005000025,0.006462108,0.01673162,0.068887569,0.011741576,0.035708761,0.010843367,0.00450102,0.001851307,0.008597847,0.018807479,0.013103858,0.010748557,0.023068977,0.019665767,0.000933138,0.014715642,0.002604803,0.003503011,0.003078858,0.009825398,0.005968094,0.004231558,0.007380276,0.005698631,0.003053907,0.046646939,0.073508351,0.001721565,2.49502e-05,0.001701605,0.002734545,0.003552912,0.009580886,0.004790443,0.005459109,0.001706595,0.002025958,0.003438141,0.003223569,0.002574863,0.004800423,0.000244512,0.00114771,0.008418206,0.003488041,0.000708586,0.00109282,0.00113274,0.001022959,0.002594823,0.001676655,0.0022056,0.000568865,0.000713576,0.000503995,0.000424154,0.00116268,0.00670662,0.000583835,0.003068878,0.004585851,0.014680712,0.002639734,0.002769475,0.001012979,0.001292422,0.002095819,0.002759495,0.000788427,0.000673656,0.000873258,0.000638726,0.017300486,0.00112276,0.473666667,7.696666667,2146.666667,NA,NA,NA,NA,NA,NA,NA,1798562884
"20191212R","R",64,"Recycle-80%",0.069184337,0.179339062,0.100873229,0.037640233,0.047181351,0.00523738,0.008837142,0.0287282,0.035892776,0.011747907,0.03035084,0.008058275,0.005866464,0.00158769,0.005601849,0.022127804,0.013345582,0.01102396,0.005267336,0.03694125,0.001437908,0.01419934,0.002900779,0.003769515,0.004728121,0.011643059,0.004957786,0.008113195,0.005921384,0.006785128,0.002451433,0.01383487,0.045643589,0.002017065,0.000104847,0.002426469,0.00344998,0.00392429,0.006750178,0.003060547,0.011787849,0.001632625,0.002401506,0.003684639,0.003859385,0.003200344,0.004678193,0.000174746,0.001023511,0.006475578,0.003390067,0.000928649,0.001467864,0.001457879,0.001552741,0.003619733,0.000489288,0.002950707,0.000738925,0.000903685,0.000688998,0.000509259,0.001912218,0.004808004,0.000664034,0.003744552,0.003699617,0.008023326,0.005082605,0.004538397,0.001657588,0.001902232,0.002960692,0.004104029,0.00052923,0.001008533,0.001592683,0.00138798,0.014493911,0.000594136,0.445666667,7.593333333,2113.333333,957,600,357,10.5,96.39834481,103.3152943,NA,2701634738
"20191213R","R",65,"Recycle-80%",0.032353543,0.190228052,0.065485727,0.042480871,0.038118483,0.008754723,0.001801856,0.016820648,0.078922281,0.015527904,0.03458465,0.009493434,0.004027971,0.001746952,0.006912937,0.034489815,0.016381414,0.014889019,0.006618451,0.030611583,0.002535575,0.025490519,0.002211142,0.0045271,0.003803363,0.007292275,0.00259048,0.008011021,0.005305741,0.009817868,0.002655366,0.020713854,0.037314886,0.002620427,1.99652e-05,0.002685314,0.004537083,0.005026229,0.006868015,0.003588738,0.006897963,0.002001507,0.002310967,0.003354147,0.003184443,0.00340406,0.003623677,0.000214625,0.000868484,0.006882989,0.002810096,0.001023214,0.001597213,0.001682065,0.001677074,0.003573764,0.00065885,0.002929887,0.000419268,0.001068136,0.000868484,0.000414277,0.001956586,0.004582004,0.000783633,0.004931395,0.005190942,0.010277067,0.003943119,0.004057919,0.001622169,0.002081368,0.003643642,0.004926403,0.000583981,0.001157979,0.001991525,0.00139257,0.015013801,0.000743702,0.54,7.843333333,2353.333333,1273,710,563,8,107.3219539,114.2589468,NA,3139390026
"20191214R","R",66,"Recycle-80%",0.025024451,0.205689507,0.057369114,0.066091495,0.03636654,0.007275304,0.007235385,0.018258119,0.072902736,0.016007665,0.035468354,0.015214267,0.005473943,0.002619708,0.008413006,0.028063312,0.012714317,0.030039321,0.006212451,0.030852678,0.003058821,0.022200156,0.004116684,0.002559829,0.004645616,0.008652522,0.004640626,0.008437955,0.005778328,0.006491886,0.002619708,0.007694457,0.025378735,0.001946069,8.48286e-05,0.002729486,0.003408116,0.004236442,0.008288258,0.003502924,0.008637552,0.001711543,0.001506956,0.002779386,0.003428075,0.002554839,0.00373246,0.000379234,0.001087803,0.008183469,0.00248498,0.000918145,0.001442087,0.001347278,0.001372228,0.00378236,0.000703579,0.003862198,0.000673639,0.001132712,0.00059879,0.000583821,0.002739466,0.002834275,0.000553881,0.003677571,0.003502924,0.00503483,0.003482964,0.004655596,0.001716533,0.00186124,0.002929083,0.006636594,0.000498992,0.001192591,0.001442087,0.002355242,0.011197381,0.000568851,0.566666667,7.836666667,2630,1239,725,514,10.5,117.9912091,115.4974492,NA,3576682170
"20191215R","R",67,"Recycle-80%",0.01727406,0.158614085,0.040638686,0.100880912,0.031181101,0.006484631,0.022666281,0.032298453,0.090700041,0.016879994,0.028926444,0.021349402,0.011338129,0.004643994,0.009173259,0.026552072,0.011168531,0.026207887,0.003606453,0.020326825,0.001481489,0.021663657,0.004065365,0.00117721,0.010370422,0.016361224,0.011692289,0.006260163,0.006459691,0.007133095,0.002673663,0.006150423,0.022441813,0.002404302,7.98108e-05,0.003551583,0.002489101,0.004758722,0.008335245,0.003815956,0.005930944,0.002479124,0.002085058,0.002863214,0.005960873,0.003571535,0.005541866,0.000284326,0.001476501,0.007212905,0.002439219,0.00186059,0.003077706,0.002105011,0.002274609,0.003411914,0.001087423,0.004045412,0.001326855,0.001676028,0.00095773,0.000409031,0.00279338,0.001376737,0.000773168,0.001695981,0.001446572,0.00134182,0.004499337,0.006589383,0.002319503,0.002274609,0.003112623,0.005486996,0.000503806,0.001152269,0.002045153,0.002005248,0.009098437,0.000638487,0.584,7.9,2883.333333,1277,690,587,12,139.033146,122.305923,NA,3709246614
"20191216R","R",68,"Recycle-80%",0.020566002,0.043718357,0.023217264,0.143772281,0.033762395,0.007164897,0.017585205,0.03587941,0.104552581,0.015028809,0.022663045,0.024760088,0.015992451,0.006640637,0.008018694,0.020446171,0.014579443,0.026822181,0.00980118,0.010310462,0.000619127,0.025898483,0.004084241,0.0024116,0.011913202,0.030157478,0.033482789,0.002306747,0.010265526,0.007958778,0.005392397,0.014824098,0.021324932,0.002771093,2.99578e-05,0.0055322,0.000579183,0.008408145,0.012657153,0.007254771,0.002626297,0.003250417,0.002241839,0.002201895,0.0090073,0.003495072,0.01275202,0.000139803,0.002052107,0.013086548,0.002965818,0.002281783,0.004049291,0.003619896,0.003200487,0.004658432,0.002451543,0.005312509,0.001013571,0.002726156,0.001128409,0.000239662,0.001932275,0.002331712,0.000778902,0.000119831,9.98592e-06,0,0.005931636,0.0069502,0.002706184,0.002576367,0.002940853,0.002102036,0.000584176,0.002131994,0.002321726,0.001058508,0.004748305,0.001283191,0.556333333,7.9,3126.666667,1343,795,548,14.5,153.7312293,145.8585963,NA,3178988838
"20191217R","R",69,"Recycle-80%",0.019669414,0.082561617,0.054280594,0.098516806,0.056981394,0.005905816,0.014936773,0.029004897,0.067120627,0.017637574,0.021476604,0.054445338,0.021486588,0.014257829,0.007493348,0.020328389,0.014467503,0.0184563,0.007298651,0.015610725,0.001397826,0.021711239,0.009654986,0.004792548,0.014567348,0.018551153,0.013913365,0.002386289,0.008911143,0.005965723,0.003938875,0.013329273,0.023952753,0.002411251,4.49301e-05,0.004762594,0.000828711,0.007378526,0.010323946,0.005181942,0.010708349,0.002551033,0.001712337,0.001872089,0.008431888,0.003489574,0.010229094,0.0005142,0.002016864,0.007693037,0.00361438,0.002241514,0.003584426,0.00323497,0.002306414,0.004283339,0.001332927,0.006410032,0.001213114,0.002006879,0.000768805,0.000913579,0.001971934,0.003649325,0.000569115,0.000284558,6.48991e-05,1.99689e-05,0.004108611,0.009195701,0.002930443,0.002880521,0.002720769,0.002690816,0.000439317,0.002056802,0.001737299,0.001322943,0.004522967,0.000928556,0.545333333,7.99,3363.333333,1260,730,530,14,162.3088341,147.2881971,NA,4074414606
"20191218R","R",70,"Recycle-80%",0.017907099,0.152227791,0.04690453,0.06940933,0.052509537,0.004802154,0.003380956,0.013189718,0.048689755,0.026374448,0.031819882,0.150472486,0.01965243,0.021572294,0.009275189,0.013339317,0.007295485,0.0110654,0.004727354,0.010063081,0.000872666,0.011893186,0.011190067,0.002004638,0.005964046,0.006871618,0.00516618,0.002119331,0.007071085,0.004737328,0.003041863,0.009055776,0.025795996,0.001555838,4.48799e-05,0.003685142,0.001326452,0.003889595,0.011269853,0.001984691,0.008297803,0.001451118,0.001251652,0.002248984,0.003625302,0.002637944,0.005395567,0.000398933,0.002109357,0.010267534,0.001745331,0.000927519,0.001530905,0.001590745,0.001062159,0.005146234,0.000428853,0.003256289,0.001131972,0.000723066,0.000458773,0.000523599,0.001535891,0.00238861,0.000498666,0.000962426,0.000872666,0.001141945,0.001555838,0.004842048,0.001550851,0.001630638,0.002308824,0.003480689,0.000423866,0.001176852,0.001032239,0.001121999,0.011489266,0.000518613,0.610666667,7.97,3523.333333,NA,NA,NA,NA,NA,NA,NA,4117508050
